time,btc__current_supply_native_units_value,btc__current_supply_native_units_type,btc__market_cap_usd_value,btc__market_cap_usd_type,btc__usd_4_00pm_new_york_price__index_value_value,btc__usd_4_00pm_new_york_price__index_value_type,btc__usd_11_00am_london_price__index_value_value,btc__usd_11_00am_london_price__index_value_type,eth__current_supply_native_units_value,eth__current_supply_native_units_type,eth__market_cap_usd_value,eth__market_cap_usd_type,eth__usd_11_00am_london_price__index_value_value,eth__usd_11_00am_london_price__index_value_type,eth__usd_4_00pm_new_york_price__index_value_value,eth__usd_4_00pm_new_york_price__index_value_type,usdc__usd_4_00pm_new_york_price__index_value_value,usdc__usd_4_00pm_new_york_price__index_value_type,usdc__usd_11_00am_london_price__index_value_value,usdc__usd_11_00am_london_price__index_value_type,usdc__current_supply_native_units_value,usdc__current_supply_native_units_type,usdc__market_cap_usd_value,usdc__market_cap_usd_type,usdt__usd_4_00pm_new_york_price__index_value_value,usdt__usd_4_00pm_new_york_price__index_value_type,usdt__usd_11_00am_london_price__index_value_value,usdt__usd_11_00am_london_price__index_value_type,xrp__current_supply_native_units_value,xrp__current_supply_native_units_type,xrp__usd_11_00am_london_price__index_value_value,xrp__usd_11_00am_london_price__index_value_type,xrp__usd_4_00pm_new_york_price__index_value_value,xrp__usd_4_00pm_new_york_price__index_value_type,xrp__market_cap_usd_value,xrp__market_cap_usd_type,ada__current_supply_native_units_value,ada__current_supply_native_units_type,ada__usd_11_00am_london_price__index_value_value,ada__usd_11_00am_london_price__index_value_type,ada__usd_4_00pm_new_york_price__index_value_value,ada__usd_4_00pm_new_york_price__index_value_type,ada__market_cap_usd_value,ada__market_cap_usd_type,sol__market_cap_estimated_usd_value,sol__market_cap_estimated_usd_type,sol__usd_11_00am_london_price__index_value_value,sol__usd_11_00am_london_price__index_value_type,sol__usd_4_00pm_new_york_price__index_value_value,sol__usd_4_00pm_new_york_price__index_value_type,doge__usd_4_00pm_new_york_price__index_value_value,doge__usd_4_00pm_new_york_price__index_value_type,doge__usd_11_00am_london_price__index_value_value,doge__usd_11_00am_london_price__index_value_type,doge__current_supply_native_units_value,doge__current_supply_native_units_type,doge__market_cap_usd_value,doge__market_cap_usd_type,trx__market_cap_usd_value,trx__market_cap_usd_type,trx__current_supply_native_units_value,trx__current_supply_native_units_type,trx__usd_4_00pm_new_york_price__index_value_value,trx__usd_4_00pm_new_york_price__index_value_type,trx__usd_11_00am_london_price__index_value_value,trx__usd_11_00am_london_price__index_value_type
2024-07-10,19723580.49,historical,1138480000000.0,historical,57458.54206,historical,58532.02873,historical,120208454.0,historical,372784000000.0,historical,3085.891186,historical,3104.473225,historical,0.999845182,historical,0.999930925,historical,25745252642.0,historical,25743677271.0,historical,0.999806341,historical,1.000061258,historical,99987358845.0,historical,0.438756049,historical,0.435762451,historical,43878112564.0,historical,35140867749.0,historical,0.384155238,historical,0.384998126,historical,13638918676.0,historical,65774040363.0,historical,143.0030013,historical,141.076039,historical,0.107994883,historical,0.108765457,historical,145064000000.0,historical,15650120944.0,historical,13153963535.0,historical,100000000000.0,historical,0.131148391,historical,0.129988047,historical
2024-07-11,19724017.99,historical,1130340000000.0,historical,57506.3351,historical,58218.65086,historical,120210430.4,historical,372271000000.0,historical,3131.943212,historical,3116.130611,historical,1.000065853,historical,0.9997889,historical,25505412011.0,historical,25504407394.0,historical,1.000238265,historical,0.999366207,historical,99987354315.0,historical,0.445870594,historical,0.447612032,historical,44863072899.0,historical,35141249743.0,historical,0.392458855,historical,0.397157331,historical,13875163619.0,historical,63102535695.0,historical,142.5394899,historical,137.3767487,historical,0.107247822,historical,0.109170231,historical,145078000000.0,historical,15454916045.0,historical,13448693860.0,historical,100000000000.0,historical,0.134870317,historical,0.134357601,historical
2024-07-12,19724486.74,historical,1141240000000.0,historical,57814.25401,historical,57058.90578,historical,120212646.9,historical,376311000000.0,historical,3065.259278,historical,3125.978711,historical,0.999931467,historical,0.99991582,historical,25381040704.0,historical,25381420909.0,historical,1.000164366,historical,1.00010769,historical,99987350640.0,historical,0.467054443,historical,0.468864459,historical,47464031028.0,historical,35141690389.0,historical,0.400461343,historical,0.41560008,historical,14550191578.0,historical,64567497174.0,historical,135.1498296,historical,138.7865488,historical,0.107555427,historical,0.105825425,historical,145091000000.0,historical,15599611211.0,historical,13719392609.0,historical,100000000000.0,historical,0.136670006,historical,0.135962834,historical
2024-07-13,19724967.99,historical,1170260000000.0,historical,58656.87955,historical,58363.53754,historical,120214908.8,historical,382507000000.0,historical,3152.662426,historical,3160.833641,historical,1.000011974,historical,1.000083023,historical,25439004064.0,historical,25439371302.0,historical,1.000150357,historical,1.000154486,historical,99987346670.0,historical,0.514754799,historical,0.552333706,historical,52700118547.0,historical,35142471126.0,historical,0.422228919,historical,0.440830033,historical,15493219656.0,historical,65972688412.0,historical,139.8842138,historical,139.8236829,historical,0.112192696,historical,0.109496737,historical,145105000000.0,historical,16302155618.0,historical,13948548931.0,historical,100000000000.0,historical,0.141346968,historical,0.139988816,historical
2024-07-14,19725489.87,historical,1203550000000.0,historical,59972.01656,historical,60262.59108,historical,120217154.7,historical,391508000000.0,historical,3215.28123,historical,3189.669729,historical,0.999930582,historical,1.000076106,historical,25464792963.0,historical,25463497573.0,historical,1.000371758,historical,1.000444328,historical,99987343909.0,historical,0.532593334,historical,0.532306575,historical,52362521063.0,historical,35144205609.0,historical,0.436076799,historical,0.432652914,historical,15221486446.0,historical,68712354602.0,historical,146.3722856,historical,145.0505557,historical,0.112655364,historical,0.113969234,historical,145118000000.0,historical,16813082396.0,historical,13771059048.0,historical,100000000000.0,historical,0.137526445,historical,0.138391567,historical
2024-07-15,19725967.99,historical,1276960000000.0,historical,63546.02236,historical,62767.31571,historical,120218809.2,historical,419322000000.0,historical,3354.046773,historical,3404.789181,historical,1.000267054,historical,1.000000486,historical,25417463191.0,historical,25417514904.0,historical,1.000928725,historical,1.000475347,historical,99987339608.0,historical,0.531109057,historical,0.535345344,historical,53652230701.0,historical,35146530934.0,historical,0.436366476,historical,0.435721107,historical,15604002831.0,historical,73982653898.0,historical,152.5100043,historical,155.6393341,historical,0.121293539,historical,0.118135243,historical,145132000000.0,historical,18127560765.0,historical,13730210011.0,historical,100000000000.0,historical,0.137739154,historical,0.138117161,historical
2024-07-16,19726427.37,historical,1284560000000.0,historical,64966.70529,historical,63129.09723,historical,120220458.0,historical,414367000000.0,historical,3392.550922,historical,3468.939179,historical,0.999944401,historical,0.999936899,historical,25406513249.0,historical,25410750216.0,historical,1.000461148,historical,1.000271943,historical,99987336351.0,historical,0.544021625,historical,0.582073511,historical,57841640191.0,historical,35147152435.0,historical,0.431516721,historical,0.441446133,historical,15395068339.0,historical,74708963809.0,historical,155.2659218,historical,161.9332676,historical,0.12571911,historical,0.121261935,historical,145145000000.0,historical,18123575857.0,historical,13405952583.0,historical,100000000000.0,historical,0.133879846,historical,0.133743209,historical
2024-07-17,19726924.24,historical,1266500000000.0,historical,64668.52589,historical,65350.21548,historical,120221990.4,historical,408045000000.0,historical,3492.555211,historical,3421.808124,historical,1.000033661,historical,0.999943179,historical,25229557240.0,historical,25227479759.0,historical,1.000165628,historical,1.000266911,historical,99987332536.0,historical,0.61202266,historical,0.61760741,historical,62843109754.0,historical,35147641327.0,historical,0.44769595,historical,0.442773947,historical,15380470563.0,historical,72288438775.0,historical,162.9602225,historical,157.0117711,historical,0.12289927,historical,0.125737908,historical,145159000000.0,historical,17709067114.0,historical,13362733187.0,historical,100000000000.0,historical,0.134129443,historical,0.134513213,historical
2024-07-18,19727327.37,historical,1262240000000.0,historical,63547.60845,historical,64866.47878,historical,120223456.5,historical,412501000000.0,historical,3453.741725,historical,3404.271291,historical,0.999953174,historical,1.000059977,historical,25141267726.0,historical,25139473198.0,historical,0.999864757,historical,1.000132587,historical,99987329650.0,historical,0.575018104,historical,0.569110445,historical,57005673601.0,historical,35148672219.0,historical,0.439796673,historical,0.422079331,historical,14921099847.0,historical,73945623250.0,historical,159.5347852,historical,156.7992694,historical,0.118189331,historical,0.121685418,historical,145172000000.0,historical,17363584102.0,historical,13437525246.0,historical,100000000000.0,historical,0.134165593,historical,0.13388596,historical
2024-07-19,19727786.74,historical,1316940000000.0,historical,67210.82825,historical,63801.28129,historical,120225306.4,historical,421689000000.0,historical,3392.516126,historical,3524.522878,historical,1.000322234,historical,0.999975734,historical,25371210266.0,historical,25373599144.0,historical,1.001062425,historical,0.999818855,historical,99987326565.0,historical,0.545312607,historical,0.579838013,historical,57212204960.0,historical,35150048293.0,historical,0.41872775,historical,0.439879594,historical,15418311379.0,historical,78592740593.0,historical,161.6866663,historical,170.3921539,historical,0.125504434,historical,0.118494523,historical,145186000000.0,historical,18236019280.0,historical,13467161849.0,historical,100000000000.0,historical,0.134767563,historical,0.134769587,historical
2024-07-20,19728302.37,historical,1325460000000.0,historical,67310.90155,historical,66659.27423,historical,120227485.0,historical,423269000000.0,historical,3489.498383,historical,3520.515974,historical,1.000046036,historical,0.999988335,historical,25481336997.0,historical,25481331767.0,historical,1.000685302,historical,1.000663497,historical,99987323284.0,historical,0.592705853,historical,0.592057809,historical,59482279449.0,historical,35151211697.0,historical,0.437661157,historical,0.436185069,historical,15371790330.0,historical,80769408871.0,historical,169.3532484,historical,173.1141153,historical,0.134121075,historical,0.127203353,historical,145199000000.0,historical,19507256009.0,historical,13471631625.0,historical,100000000000.0,historical,0.13448918,historical,0.134613959,historical
2024-07-21,19728830.49,historical,1342680000000.0,historical,67318.45595,historical,66961.08458,historical,120229445.0,historical,424468000000.0,historical,3498.806221,historical,3484.908127,historical,0.999962011,historical,0.999988342,historical,25337633557.0,historical,25336803414.0,historical,1.000466354,historical,1.00029649,historical,99987320573.0,historical,0.591906253,historical,0.589846326,historical,59678527066.0,historical,35151808902.0,historical,0.432648311,historical,0.425693267,historical,15698939617.0,historical,85568346852.0,historical,172.3639072,historical,177.0316112,historical,0.131260671,historical,0.131771331,historical,145213000000.0,historical,20356078410.0,historical,13424455155.0,historical,100000000000.0,historical,0.134211853,historical,0.13423283,historical
2024-07-22,19729389.87,historical,1332430000000.0,historical,67994.95053,historical,67320.18877,historical,120231409.0,historical,413829000000.0,historical,3485.553537,historical,3489.53234,historical,1.000394382,historical,0.999975954,historical,25278191216.0,historical,25280364977.0,historical,1.000614535,historical,0.99996712,historical,99987317386.0,historical,0.60138431,historical,0.61985954,historical,60570691196.0,historical,35153440483.0,historical,0.435129464,historical,0.431198414,historical,15002412233.0,historical,83018254336.0,historical,178.4846739,historical,182.4855862,historical,0.141256278,historical,0.137139851,historical,145227000000.0,historical,20021804907.0,historical,13248830921.0,historical,100000000000.0,historical,0.133080497,historical,0.135260243,historical
2024-07-23,19729917.99,historical,1300530000000.0,historical,65728.14058,historical,67002.68152,historical,120233475.2,historical,418741000000.0,historical,3528.0762,historical,3477.065715,historical,0.999864249,historical,0.999904125,historical,25404291479.0,historical,25401384196.0,historical,1.000611651,historical,0.999961561,historical,99987314666.0,historical,0.60176252,historical,0.595167138,historical,59744549678.0,historical,35154553972.0,historical,0.425813454,historical,0.410452836,historical,14420606601.0,historical,80147214775.0,historical,177.7606027,historical,172.5109619,historical,0.130827321,historical,0.135878393,historical,145240000000.0,historical,18924398123.0,historical,13407556719.0,historical,100000000000.0,historical,0.133388027,historical,0.132250275,historical
2024-07-24,19730355.49,historical,1289450000000.0,historical,65866.44042,historical,66404.36217,historical,120235594.7,historical,400591000000.0,historical,3458.017774,historical,3382.39048,historical,1.00005542,historical,0.999972878,historical,25275539142.0,historical,25271257763.0,historical,1.000364727,historical,1.000062552,historical,99987311770.0,historical,0.615716479,historical,0.622586782,historical,61567844842.0,historical,35155879625.0,historical,0.417492557,historical,0.411892532,historical,14284850165.0,historical,82415917287.0,historical,176.4294225,historical,178.9568962,historical,0.130231332,historical,0.133465879,historical,145254000000.0,historical,18548167297.0,historical,13424068499.0,historical,100000000000.0,historical,0.134328522,historical,0.133886768,historical
2024-07-25,19730864.87,historical,1296750000000.0,historical,64754.59388,historical,64301.67307,historical,120237715.3,historical,381601000000.0,historical,3176.492596,historical,3121.326797,historical,0.999960148,historical,1.00001651,historical,25100928566.0,historical,25100727072.0,historical,0.999741126,historical,0.999737477,historical,99987308906.0,historical,0.608001482,historical,0.601086683,historical,59842410690.0,historical,35156321296.0,historical,0.397100837,historical,0.38757785,historical,13851914446.0,historical,79785239856.0,historical,170.1858647,historical,168.0339108,historical,0.122382744,historical,0.124919811,historical,145267000000.0,historical,18172983625.0,historical,13536517638.0,historical,100000000000.0,historical,0.135590291,historical,0.135829588,historical
2024-07-26,19731364.87,historical,1340000000000.0,historical,67889.61084,historical,67310.83404,historical,120240024.6,historical,394259000000.0,historical,3257.352683,historical,3273.198865,historical,1.000067687,historical,1.000060966,historical,25390346798.0,historical,25391786868.0,historical,1.000103088,historical,0.999902111,historical,99987306422.0,historical,0.601548324,historical,0.600956763,historical,60331606086.0,historical,35157458416.0,historical,0.414395369,historical,0.418482354,historical,14684225664.0,historical,85063256371.0,historical,179.2832864,historical,182.5487553,historical,0.133771873,historical,0.129865407,historical,145280000000.0,historical,19530547666.0,historical,13748112932.0,historical,100000000000.0,historical,0.137386703,historical,0.136709795,historical
2024-07-27,19731846.12,historical,1343290000000.0,historical,68254.82601,historical,68165.54785,historical,120242189.8,historical,391301000000.0,historical,3275.568499,historical,3251.322888,historical,1.000071559,historical,1.000046456,historical,25385308143.0,historical,25382806102.0,historical,1.000442236,historical,1.000155754,historical,99987303201.0,historical,0.601327609,historical,0.595182103,historical,59775190685.0,historical,35157872045.0,historical,0.417684002,historical,0.42156746,historical,14714993636.0,historical,85794930017.0,historical,186.5778231,historical,181.0953305,historical,0.134424913,historical,0.135387138,historical,145294000000.0,historical,19175682076.0,historical,13719367057.0,historical,100000000000.0,historical,0.137526794,historical,0.137181059,historical
2024-07-28,19732308.62,historical,1345160000000.0,historical,68161.01962,historical,67448.46086,historical,120244598.8,historical,393283000000.0,historical,3233.940225,historical,3272.599369,historical,0.999925322,historical,0.999913542,historical,25384191081.0,historical,25382001760.0,historical,0.999907798,historical,0.999932445,historical,99987300415.0,historical,0.609419204,historical,0.602780219,historical,60083918243.0,historical,35158973863.0,historical,0.410900997,historical,0.410628921,historical,14312651811.0,historical,85777973713.0,historical,183.8731387,historical,184.8724906,historical,0.130128678,historical,0.130747649,historical,145307000000.0,historical,18850790870.0,historical,13871843750.0,historical,100000000000.0,historical,0.138750672,historical,0.137312963,historical
2024-07-29,19732864.87,historical,1319480000000.0,historical,67383.79022,historical,69490.20869,historical,120246923.0,historical,399599000000.0,historical,3385.91206,historical,3309.466035,historical,0.999934194,historical,0.999903361,historical,25010140154.0,historical,25007190820.0,historical,0.99982338,historical,0.999777599,historical,99987297589.0,historical,0.606768256,historical,0.604625378,historical,60190482039.0,historical,35160959682.0,historical,0.420151022,historical,0.408584214,historical,14208953162.0,historical,84963667487.0,historical,191.6471976,historical,186.4191285,historical,0.129352226,historical,0.13464251,historical,145321000000.0,historical,18684411672.0,historical,13769243403.0,historical,100000000000.0,historical,0.138131619,historical,0.138982697,historical
2024-07-30,19733333.62,historical,1306090000000.0,historical,65821.59196,historical,66674.68033,historical,120248763.2,historical,393957000000.0,historical,3336.108437,historical,3270.585469,historical,0.999935148,historical,0.999921321,historical,24703786999.0,historical,24701928638.0,historical,0.99976925,historical,0.999869233,historical,99987294608.0,historical,0.602509016,historical,0.627390399,historical,62654900792.0,historical,35162047969.0,historical,0.40153018,historical,0.398009119,historical,14113251084.0,historical,83258861816.0,historical,181.603262,historical,177.3196037,historical,0.125073863,historical,0.129416636,historical,145334000000.0,historical,18241758166.0,historical,13295486957.0,historical,100000000000.0,historical,0.132839918,historical,0.136428143,historical
2024-07-31,19733774.24,historical,1276590000000.0,historical,65596.4118,historical,66251.58848,historical,120250576.9,historical,388621000000.0,historical,3318.829628,historical,3272.682224,historical,0.999926749,historical,0.999872877,historical,24599116037.0,historical,24598735237.0,historical,0.999778944,historical,0.99950101,historical,99987290242.0,historical,0.648597605,historical,0.636603596,historical,62555285995.0,historical,35163971334.0,historical,0.400918794,historical,0.397103985,historical,13671548988.0,historical,80007021957.0,historical,183.6682215,historical,177.4089664,historical,0.123687175,historical,0.12602636,historical,145347000000.0,historical,17740314053.0,historical,12877002451.0,historical,100000000000.0,historical,0.129246429,historical,0.132087261,historical
2024-08-01,19734211.74,historical,1286240000000.0,historical,63270.74277,historical,64503.93009,historical,120252316.1,historical,385202000000.0,historical,3183.388275,historical,3121.037451,historical,0.999862072,historical,0.999997074,historical,24175804166.0,historical,24172654179.0,historical,0.998708698,historical,0.9995007,historical,99987286503.0,historical,0.605153293,historical,0.580827034,historical,59633172802.0,historical,35165574544.0,historical,0.386063222,historical,0.376918423,historical,13785566964.0,historical,77878278257.0,historical,168.7740438,historical,161.4235968,historical,0.114537581,historical,0.1209052,historical,145361000000.0,historical,17304730768.0,historical,12815434440.0,historical,100000000000.0,historical,0.127581662,historical,0.129152982,historical
2024-08-02,19734602.37,historical,1213810000000.0,historical,62648.55768,historical,64463.73494,historical,120254405.0,historical,358959000000.0,historical,3151.091733,historical,3008.864096,historical,0.999955203,historical,0.999964121,historical,24221664317.0,historical,24220890503.0,historical,0.998896765,historical,0.999140699,historical,99987283424.0,historical,0.574957994,historical,0.562339377,historical,56067738987.0,historical,35166744202.0,historical,0.38680913,historical,0.364515035,historical,12796616542.0,historical,71051245869.0,historical,163.7407862,historical,151.5626269,historical,0.112262257,historical,0.117042955,historical,145374000000.0,historical,16190035500.0,historical,12341058270.0,historical,100000000000.0,historical,0.123429125,historical,0.127283526,historical
2024-08-03,19735024.24,historical,1197680000000.0,historical,60184.79714,historical,61586.51427,historical,120256765.7,historical,349319000000.0,historical,2983.64303,historical,2899.729638,historical,1.00008086,historical,0.99995416,historical,24328353005.0,historical,24329436056.0,historical,0.999491778,historical,0.999133946,historical,99987279879.0,historical,0.568639627,historical,0.547863453,historical,55583821553.0,historical,35168153164.0,historical,0.368249967,historical,0.353434128,historical,12780852864.0,historical,66546804053.0,historical,149.965525,historical,141.61121,historical,0.10643705,historical,0.112828743,historical,145388000000.0,historical,15716069558.0,historical,12522598434.0,historical,100000000000.0,historical,0.12493785,historical,0.12510821,historical
2024-08-04,19735471.12,historical,1150700000000.0,historical,59223.29279,historical,60645.69856,historical,120258843.1,historical,324514000000.0,historical,2909.988083,historical,2750.443284,historical,1.000022399,historical,1.00000175,historical,24463874869.0,historical,24460742242.0,historical,0.999597978,historical,0.99947405,historical,99987276884.0,historical,0.548408261,historical,0.534765418,historical,52463854028.0,historical,35168692632.0,historical,0.358779192,historical,0.350042306,historical,12138523262.0,historical,64445110782.0,historical,143.0381131,historical,141.7521739,historical,0.104722806,historical,0.10701977,historical,145401000000.0,historical,15126850307.0,historical,12629077742.0,historical,100000000000.0,historical,0.126938511,historical,0.128268109,historical
2024-08-05,19735958.62,historical,1072520000000.0,historical,53156.02392,historical,52496.69961,historical,120256204.2,historical,292736000000.0,historical,2311.866974,historical,2393.139516,historical,0.999919305,historical,1.000081,historical,24826280948.0,historical,24827578266.0,historical,1.000097016,historical,1.000212264,historical,99987273313.0,historical,0.464879511,historical,0.478322308,historical,49192486391.0,historical,35169616923.0,historical,0.301052309,historical,0.309107782,historical,11062487508.0,historical,60848124740.0,historical,120.2038206,historical,128.1918741,historical,0.093574041,historical,0.08647081,historical,145415000000.0,historical,13805622588.0,historical,12168775410.0,historical,100000000000.0,historical,0.120968304,historical,0.120231414,historical
2024-08-06,19736396.12,historical,1106180000000.0,historical,56738.91284,historical,55074.54841,historical,120258361.1,historical,295671000000.0,historical,2458.194616,historical,2501.014259,historical,1.000077995,historical,1.000056044,historical,25306633725.0,historical,25305638747.0,historical,1.000490729,historical,1.00035913,historical,99987270399.0,historical,0.50129652,historical,0.514672783,historical,50529432136.0,historical,35170111874.0,historical,0.32437036,historical,0.332749122,historical,11621925295.0,historical,67057766836.0,historical,138.2630553,historical,146.878001,historical,0.097903877,historical,0.09674361,historical,145428000000.0,historical,14008945009.0,historical,12345475878.0,historical,100000000000.0,historical,0.123373714,historical,0.122559525,historical
2024-08-07,19736777.37,historical,1088080000000.0,historical,54873.3713,historical,57488.3911,historical,120260462.7,historical,282168000000.0,historical,2527.515299,historical,2351.188074,historical,0.999776024,historical,0.999986757,historical,25527005311.0,historical,25521635705.0,historical,1.000032252,historical,1.000576158,historical,99987267075.0,historical,0.516764732,historical,0.508785015,historical,60559301517.0,historical,35171333090.0,historical,0.338243492,historical,0.318338472,historical,11398166621.0,historical,67625605062.0,historical,153.7347639,historical,143.2134274,historical,0.095933949,historical,0.100735025,historical,145442000000.0,historical,13916617860.0,historical,12479948223.0,historical,100000000000.0,historical,0.124319707,historical,0.124286732,historical
2024-08-08,19737180.49,historical,1221900000000.0,historical,59690.2656,historical,57281.28795,historical,120262435.0,historical,323107000000.0,historical,2437.936885,historical,2581.422691,historical,1.000260106,historical,0.999702368,historical,25569650246.0,historical,25565134890.0,historical,1.000761624,historical,0.999903076,historical,99987259175.0,historical,0.61580662,historical,0.627786616,historical,61664632640.0,historical,35174770130.0,historical,0.333731082,historical,0.3402364,historical,12377952901.0,historical,75698063599.0,historical,154.8839847,historical,156.0428964,historical,0.102492398,historical,0.099971475,historical,145455000000.0,historical,15576808086.0,historical,12708316296.0,historical,100000000000.0,historical,0.126658608,historical,0.125869258,historical
2024-08-09,19737586.74,historical,1198480000000.0,historical,60616.2927,historical,60885.94945,historical,120264643.6,historical,311842000000.0,historical,2664.132325,historical,2593.638771,historical,0.999995672,historical,0.999944509,historical,25514310509.0,historical,25512881156.0,historical,1.000428673,historical,1.000315461,historical,99987256354.0,historical,0.591013721,historical,0.581236084,historical,58024790538.0,historical,35175205513.0,historical,0.344974283,historical,0.347384472,historical,12226202622.0,historical,72660846720.0,historical,157.7515143,historical,153.7441369,historical,0.10338629,historical,0.105031856,historical,145469000000.0,historical,15075145374.0,historical,12820044135.0,historical,100000000000.0,historical,0.127631819,historical,0.126972002,historical
2024-08-10,19737989.87,historical,1201480000000.0,historical,61051.80619,historical,60972.75599,historical,120267095.9,historical,313522000000.0,historical,2635.237082,historical,2604.708303,historical,0.999984276,historical,0.999885854,historical,25487299740.0,historical,25486039030.0,historical,1.000311005,historical,1.000157075,historical,99987252869.0,historical,0.586691929,historical,0.59182276,historical,58525927727.0,historical,35175734208.0,historical,0.347292153,historical,0.348175195,historical,12163869950.0,historical,71805659374.0,historical,154.8311666,historical,154.5812856,historical,0.105541996,historical,0.104623967,historical,145482000000.0,historical,15289716240.0,historical,12908910760.0,historical,100000000000.0,historical,0.129545789,historical,0.129200503,historical
2024-08-11,19738492.99,historical,1161340000000.0,historical,59755.47766,historical,61242.69352,historical,120269531.0,historical,307770000000.0,historical,2694.770015,historical,2607.097992,historical,0.999859201,historical,1.000048129,historical,25468611578.0,historical,25465881943.0,historical,1.000254894,historical,1.00038486,historical,99987250184.0,historical,0.585839871,historical,0.561540892,historical,55206306174.0,historical,35176027150.0,historical,0.354331281,historical,0.3360092,historical,11555827584.0,historical,66053574055.0,historical,156.3810335,historical,146.2582969,historical,0.103326565,historical,0.109027893,historical,145496000000.0,historical,14639716106.0,historical,12774836586.0,historical,100000000000.0,historical,0.12836536,historical,0.12873339,historical
2024-08-12,19738921.12,historical,1172380000000.0,historical,59088.51428,historical,58330.43332,historical,120271673.2,historical,328204000000.0,historical,2587.597676,historical,2656.766974,historical,0.999946492,historical,0.99958679,historical,25539108142.0,historical,25534929254.0,historical,1.000396959,historical,1.000054309,historical,99987247426.0,historical,0.572020062,historical,0.569519598,historical,56920030864.0,historical,35176891597.0,historical,0.334992414,historical,0.336498478,historical,11917282615.0,historical,68366562969.0,historical,144.7315279,historical,144.0073953,historical,0.105316598,historical,0.103286573,historical,145509000000.0,historical,15702119664.0,historical,12676251061.0,historical,100000000000.0,historical,0.126549539,historical,0.127626534,historical
2024-08-13,19739386.74,historical,1194950000000.0,historical,60755.87168,historical,58914.73966,historical,120274019.0,historical,325041000000.0,historical,2638.407633,historical,2706.814391,historical,0.999828377,historical,0.999920133,historical,25544718359.0,historical,25544630470.0,historical,1.000185244,historical,1.000295512,historical,99987244498.0,historical,0.569023171,historical,0.579240091,historical,57599352005.0,historical,35178017816.0,historical,0.333282708,historical,0.341001505,historical,11956164699.0,historical,68477961635.0,historical,144.5498217,historical,146.310155,historical,0.105441424,historical,0.10414751,historical,145523000000.0,historical,15482297499.0,historical,12882220897.0,historical,100000000000.0,historical,0.128564926,historical,0.126477123,historical
2024-08-14,19739799.24,historical,1161500000000.0,historical,58950.41867,historical,60887.4556,historical,120276280.2,historical,320750000000.0,historical,2724.370439,historical,2664.338765,historical,0.999924056,historical,0.999996388,historical,25546838697.0,historical,25545841069.0,historical,1.000187439,historical,1.000281717,historical,99987241753.0,historical,0.57670433,historical,0.571118032,historical,56906891545.0,historical,35179184845.0,historical,0.339877142,historical,0.334634106,historical,11802007423.0,historical,67227534045.0,historical,146.2479777,historical,144.3359316,historical,0.102533773,historical,0.105696077,historical,145537000000.0,historical,14939139415.0,historical,13053600453.0,historical,100000000000.0,historical,0.130336529,historical,0.130707898,historical
2024-08-15,19740299.24,historical,1137910000000.0,historical,57090.57717,historical,58436.03824,historical,120278422.1,historical,309567000000.0,historical,2624.964897,historical,2543.606166,historical,0.999935443,historical,1.000001291,historical,25638611216.0,historical,25635899449.0,historical,1.000378136,historical,1.000044477,historical,99987238898.0,historical,0.566430193,historical,0.556166141,historical,56111151777.0,historical,35181633482.0,historical,0.33740882,historical,0.323427714,historical,11454400370.0,historical,66831591687.0,historical,142.582407,historical,139.5635487,historical,0.099067081,historical,0.102844306,historical,145550000000.0,historical,14598658223.0,historical,13015300612.0,historical,100000000000.0,historical,0.130293753,historical,0.131842815,historical
2024-08-16,19740742.99,historical,1163270000000.0,historical,59727.99063,historical,58564.27326,historical,120280820.5,historical,312068000000.0,historical,2621.828051,historical,2623.349057,historical,1.000063069,historical,0.999937098,historical,25908734197.0,historical,25904778748.0,historical,1.00047868,historical,1.000234652,historical,99987236268.0,historical,0.569172382,historical,0.566600792,historical,56422974658.0,historical,35187258532.0,historical,0.340285785,historical,0.331854962,historical,11615222763.0,historical,64923991467.0,historical,144.0499191,historical,140.9540745,historical,0.101088627,historical,0.10154364,historical,145563000000.0,historical,14607997628.0,historical,13409639955.0,historical,100000000000.0,historical,0.133027349,historical,0.131665106,historical
2024-08-17,19741208.62,historical,1172920000000.0,historical,59470.88598,historical,59331.28826,historical,120283281.0,historical,314202000000.0,historical,2602.512194,historical,2613.325927,historical,0.999860084,historical,0.999835843,historical,25926524187.0,historical,25922798485.0,historical,1.000038186,historical,1.000109733,historical,99987232616.0,historical,0.563743435,historical,0.567388455,historical,56582706818.0,historical,35188173643.0,historical,0.331661044,historical,0.334702335,historical,11842210886.0,historical,66055998431.0,historical,139.5771653,historical,141.0397414,historical,0.1027799,historical,0.101225619,historical,145577000000.0,historical,14954503810.0,historical,13483741551.0,historical,100000000000.0,historical,0.135452303,historical,0.135436619,historical
2024-08-18,19741696.12,historical,1160680000000.0,historical,59691.49451,historical,59808.87114,historical,120285548.9,historical,315725000000.0,historical,2631.711403,historical,2666.431727,historical,0.999897487,historical,0.999932269,historical,25898470045.0,historical,25899077528.0,historical,1.000126282,historical,0.999975925,historical,99987229269.0,historical,0.566601634,historical,0.572498695,historical,56632487442.0,historical,35189790009.0,historical,0.335796837,historical,0.338727482,historical,11801898670.0,historical,66767333606.0,historical,142.5272136,historical,146.2877057,historical,0.102522224,historical,0.10246363,historical,145591000000.0,historical,14636206235.0,historical,13526890478.0,historical,100000000000.0,historical,0.135163985,historical,0.133541037,historical
